model,n_features,n_splits,scorer,outliers,scores
DecisionTreeRegressor,3,4,mse,yes,[0.35796707 0.53247833 0.44302313 1.70636974]
DecisionTreeRegressor,3,4,mse,no,[0.30549569 1.85934051 0.87580557 0.54035315]
DecisionTreeRegressor,4,4,r2_score,yes,[ -0.37960764  -0.52216636  -0.4273162  -74.61253163]
DecisionTreeRegressor,4,4,r2_score,no,[-3.74285096e-01 -9.45391246e-01 -1.02683765e+00 -1.43813438e+03]
DecisionTreeRegressor,4,4,mae,yes,[-0.62391417 -0.45811961 -1.30980145 -0.13617698]
DecisionTreeRegressor,4,4,mae,no,[-0.59773651 -0.44226188 -1.72943494 -0.93464543]
DecisionTreeRegressor,4,4,mse,yes,[ 0.37960764  0.52216636  0.4273162  74.61253163]
DecisionTreeRegressor,4,4,mse,no,[3.74285096e-01 9.45391246e-01 1.02683765e+00 1.43813438e+03]
DecisionTreeRegressor,5,4,r2_score,yes,[ -0.38081504  -0.46230737  -0.56725501 -68.97936556]
DecisionTreeRegressor,5,4,r2_score,no,[-0.11795154 -0.82491116 -0.86892428 -5.08049534]
DecisionTreeRegressor,5,4,mae,yes,[-0.63458863 -0.43177072 -1.30460386 -0.11951271]
DecisionTreeRegressor,5,4,mae,no,[-0.59696562 -0.37403639 -1.62311703 -0.04797917]
DecisionTreeRegressor,5,4,mse,yes,[ 0.38081504  0.46230737  0.56725501 68.97936556]
DecisionTreeRegressor,5,4,mse,no,[0.11795154 0.82491116 0.86892428 5.08049534]
DecisionTreeRegressor,6,4,r2_score,yes,[-3.12559167e-01 -5.45055331e-01 -5.71912410e-01 -1.88783658e+03]
DecisionTreeRegressor,6,4,r2_score,no,[-4.60595593e-02 -7.75283357e-01 -1.03181530e+00 -2.55824436e+03]
DecisionTreeRegressor,6,4,mae,yes,[-0.57074142 -0.46172006 -1.32672682 -1.16304595]
DecisionTreeRegressor,6,4,mae,no,[-0.58282489 -0.37237642 -1.76843068 -1.73782218]
DecisionTreeRegressor,6,4,mse,yes,[3.12559167e-01 5.45055331e-01 5.71912410e-01 1.88783658e+03]
DecisionTreeRegressor,6,4,mse,no,[4.60595593e-02 7.75283357e-01 1.03181530e+00 2.55824436e+03]
DecisionTreeRegressor,7,4,r2_score,yes,[-3.50872707e-01 -7.10467292e-01 -6.17005069e-01 -1.88731337e+03]
DecisionTreeRegressor,7,4,r2_score,no,[-4.50613350e-02 -2.22114931e-01 -1.14661761e+00 -2.55823323e+03]
DecisionTreeRegressor,7,4,mae,yes,[-0.56968267 -0.51930362 -1.35255722 -1.15670435]
DecisionTreeRegressor,7,4,mae,no,[-0.57435936 -0.29206987 -1.87760985 -1.73772759]
DecisionTreeRegressor,7,4,mse,yes,[3.50872707e-01 7.10467292e-01 6.17005069e-01 1.88731337e+03]
DecisionTreeRegressor,7,4,mse,no,[4.50613350e-02 2.22114931e-01 1.14661761e+00 2.55823323e+03]
DecisionTreeRegressor,8,4,r2_score,yes,[-4.03585323e-01 -1.05915854e+00 -6.13647869e-01 -1.88988397e+03]
DecisionTreeRegressor,8,4,r2_score,no,[-4.88745657e-02 -2.26869476e-01 -1.13482731e+00 -2.55824436e+03]
DecisionTreeRegressor,8,4,mae,yes,[-0.63251465 -0.58723893 -1.34925048 -1.18146515]
DecisionTreeRegressor,8,4,mae,no,[-0.57977918 -0.29923011 -1.87734027 -1.73782218]
DecisionTreeRegressor,8,4,mse,yes,[4.03585323e-01 1.05915854e+00 6.13647869e-01 1.88988397e+03]
DecisionTreeRegressor,8,4,mse,no,[4.88745657e-02 2.26869476e-01 1.13482731e+00 2.55824436e+03]
DecisionTreeRegressor,9,4,r2_score,yes,[-3.98859523e-01 -1.21613288e+00 -6.10384908e-01 -1.61154169e+03]
DecisionTreeRegressor,9,4,r2_score,no,[-0.04137929 -3.48420348 -0.77355911 -1.81111642]
DecisionTreeRegressor,9,4,mae,yes,[-0.63065098 -0.6543838  -1.34484871 -0.92776608]
DecisionTreeRegressor,9,4,mae,no,[-0.57348442 -0.75065967 -1.62655999 -0.0586864 ]
DecisionTreeRegressor,9,4,mse,yes,[3.98859523e-01 1.21613288e+00 6.10384908e-01 1.61154169e+03]
DecisionTreeRegressor,9,4,mse,no,[0.04137929 3.48420348 0.77355911 1.81111642]
DecisionTreeRegressor,10,4,r2_score,yes,[-4.01751545e-01 -7.27727717e-01 -3.14513775e-01 -1.75193952e+03]
DecisionTreeRegressor,10,4,r2_score,no,[ -0.33017923  -0.23846735  -1.24391683 -84.27066371]
DecisionTreeRegressor,10,4,mae,yes,[-0.63439283 -0.54120541 -1.24296839 -1.04893031]
DecisionTreeRegressor,10,4,mae,no,[-0.58063047 -0.27343628 -1.92888538 -0.12994098]
DecisionTreeRegressor,10,4,mse,yes,[4.01751545e-01 7.27727717e-01 3.14513775e-01 1.75193952e+03]
DecisionTreeRegressor,10,4,mse,no,[ 0.33017923  0.23846735  1.24391683 84.27066371]
DecisionTreeRegressor,11,4,r2_score,yes,[-3.88243477e-01 -4.97181565e-01 -2.18208698e-01 -1.88562065e+03]
DecisionTreeRegressor,11,4,r2_score,no,[ -0.34193825  -0.69046168  -1.26028795 -84.3745446 ]
DecisionTreeRegressor,11,4,mae,yes,[-0.60888875 -0.46843687 -1.18333441 -1.17032298]
DecisionTreeRegressor,11,4,mae,no,[-0.5798454  -0.33469774 -1.93579023 -0.13327516]
DecisionTreeRegressor,11,4,mse,yes,[3.88243477e-01 4.97181565e-01 2.18208698e-01 1.88562065e+03]
DecisionTreeRegressor,11,4,mse,no,[ 0.34193825  0.69046168  1.26028795 84.3745446 ]
DecisionTreeRegressor,12,4,r2_score,yes,[-4.03185211e-01 -1.85670662e+00 -2.53340262e-01 -1.61152627e+03]
DecisionTreeRegressor,12,4,r2_score,no,[-3.61285216e-01 -7.15032650e-01 -1.24668242e+00 -2.05827896e+03]
DecisionTreeRegressor,12,4,mae,yes,[-0.63813468 -0.81862465 -1.19733735 -0.9294811 ]
DecisionTreeRegressor,12,4,mae,no,[-0.5856672  -0.33180339 -1.9312406  -1.24880852]
DecisionTreeRegressor,12,4,mse,yes,[4.03185211e-01 1.85670662e+00 2.53340262e-01 1.61152627e+03]
DecisionTreeRegressor,12,4,mse,no,[3.61285216e-01 7.15032650e-01 1.24668242e+00 2.05827896e+03]
DecisionTreeRegressor,13,4,r2_score,yes,[-4.49676638e-01 -2.10581126e+00 -2.47692038e-01 -1.75065136e+03]
DecisionTreeRegressor,13,4,r2_score,no,[ -0.34222641  -0.6423474   -1.25638582 -84.39861646]
DecisionTreeRegressor,13,4,mae,yes,[-0.71255481 -0.87953673 -1.19139824 -1.03681279]
DecisionTreeRegressor,13,4,mae,no,[-0.59353211 -0.32570728 -1.93580443 -0.13247118]
DecisionTreeRegressor,13,4,mse,yes,[4.49676638e-01 2.10581126e+00 2.47692038e-01 1.75065136e+03]
DecisionTreeRegressor,13,4,mse,no,[ 0.34222641  0.6423474   1.25638582 84.39861646]
DecisionTreeRegressor,14,4,r2_score,yes,[-3.36840270e-01 -1.84186550e+00 -4.70756748e-01 -1.88567384e+03]
DecisionTreeRegressor,14,4,r2_score,no,[-3.81390408e-01 -7.12988107e-01 -1.26196643e+00 -2.05876173e+03]
DecisionTreeRegressor,14,4,mae,yes,[-0.59821796 -0.82246079 -1.26742462 -1.17095025]
DecisionTreeRegressor,14,4,mae,no,[-0.60688777 -0.33034676 -1.93704824 -1.25350003]
DecisionTreeRegressor,14,4,mse,yes,[3.36840270e-01 1.84186550e+00 4.70756748e-01 1.88567384e+03]
DecisionTreeRegressor,14,4,mse,no,[3.81390408e-01 7.12988107e-01 1.26196643e+00 2.05876173e+03]
DecisionTreeRegressor,15,4,r2_score,yes,[  -0.41547747   -2.08454682   -0.4765578  -105.70525996]
DecisionTreeRegressor,15,4,r2_score,no,[ -0.36142703  -0.65248392  -1.24932496 -83.77913152]
DecisionTreeRegressor,15,4,mae,yes,[-0.71256568 -0.87682824 -1.27476691 -0.22684812]
DecisionTreeRegressor,15,4,mae,no,[-0.58367615 -0.33063524 -1.93105616 -0.12347125]
DecisionTreeRegressor,15,4,mse,yes,[  0.41547747   2.08454682   0.4765578  105.70525996]
DecisionTreeRegressor,15,4,mse,no,[ 0.36142703  0.65248392  1.24932496 83.77913152]
DecisionTreeRegressor,2,5,r2_score,yes,[-3.39720909 -1.13468775 -0.17168153 -0.49664549 -0.6092726 ]
DecisionTreeRegressor,2,5,r2_score,no,[-6.35815769 -0.80001235  0.26312512 -0.82345633 -1.41800189]
DecisionTreeRegressor,2,5,mae,yes,[-0.09509534 -1.05608804 -0.21409067 -1.37444202 -0.04304002]
DecisionTreeRegressor,2,5,mae,no,[-0.0982638  -0.86437613 -0.36730698 -1.6620911  -0.05581295]
DecisionTreeRegressor,2,5,mse,yes,[3.39720909 1.13468775 0.17168153 0.49664549 0.6092726 ]
DecisionTreeRegressor,2,5,mse,no,[ 6.35815769  0.80001235 -0.26312512  0.82345633  1.41800189]
DecisionTreeRegressor,3,5,r2_score,yes,[-12.327289    -1.11928672  -0.1737091   -0.50831218  -0.91061574]
DecisionTreeRegressor,3,5,r2_score,no,[-6.55316736 -0.90426913  0.2629112  -0.61627965 -1.45381024]
DecisionTreeRegressor,3,5,mae,yes,[-0.16058215 -1.05705831 -0.22126981 -1.38617667 -0.04633809]
DecisionTreeRegressor,3,5,mae,no,[-0.10137245 -0.93388896 -0.36306476 -1.53009859 -0.0558931 ]
DecisionTreeRegressor,3,5,mse,yes,[12.327289    1.11928672  0.1737091   0.50831218  0.91061574]
DecisionTreeRegressor,3,5,mse,no,[ 6.55316736  0.90426913 -0.2629112   0.61627965  1.45381024]
DecisionTreeRegressor,4,5,r2_score,yes,[ -9.01301264  -1.15171857  -0.17322988  -0.58743704 -93.28549724]
DecisionTreeRegressor,4,5,r2_score,no,[ -5.34479788  -0.9196452   -0.37120494  -0.7587715  -94.56212541]
DecisionTreeRegressor,4,5,mae,yes,[-0.12361175 -1.06348474 -0.22041701 -1.47889847 -0.18411011]
DecisionTreeRegressor,4,5,mae,no,[-0.08072813 -0.94407945 -0.52944437 -1.59414409 -0.16510016]
DecisionTreeRegressor,4,5,mse,yes,[ 9.01301264  1.15171857  0.17322988  0.58743704 93.28549724]
DecisionTreeRegressor,4,5,mse,no,[ 5.34479788  0.9196452   0.37120494  0.7587715  94.56212541]
DecisionTreeRegressor,5,5,r2_score,yes,[ -11.82524343   -1.17465281   -0.39448163   -1.47275056 -241.31926833]
DecisionTreeRegressor,5,5,r2_score,no,[-37.21114396  -0.8418252   -0.3755507   -1.04391743 -30.63520451]
DecisionTreeRegressor,5,5,mae,yes,[-0.14342619 -1.06495971 -0.33114759 -2.02885976 -0.23938736]
DecisionTreeRegressor,5,5,mae,no,[-0.27058036 -0.89767265 -0.54178744 -1.80661562 -0.1510539 ]
DecisionTreeRegressor,5,5,mse,yes,[ 11.82524343   1.17465281   0.39448163   1.47275056 241.31926833]
DecisionTreeRegressor,5,5,mse,no,[37.21114396  0.8418252   0.3755507   1.04391743 30.63520451]
DecisionTreeRegressor,6,5,r2_score,yes,"[-5.19509733e+00 -1.16943449e+00 -4.51922865e-01 -1.41997185e+00
 -1.73967431e+03]"
DecisionTreeRegressor,6,5,r2_score,no,"[-3.68770831e+01 -8.49635160e-01 -5.35377689e-01 -1.24005008e+00
 -2.46196371e+03]"
DecisionTreeRegressor,6,5,mae,yes,[-0.09751451 -1.06543397 -0.30462392 -2.05666039 -1.0838239 ]
DecisionTreeRegressor,6,5,mae,no,[-0.26706521 -0.90912265 -0.64759955 -1.95561133 -1.70137302]
DecisionTreeRegressor,6,5,mse,yes,"[5.19509733e+00 1.16943449e+00 4.51922865e-01 1.41997185e+00
 1.73967431e+03]"
DecisionTreeRegressor,6,5,mse,no,"[3.68770831e+01 8.49635160e-01 5.35377689e-01 1.24005008e+00
 2.46196371e+03]"
DecisionTreeRegressor,7,5,r2_score,yes,"[-5.54712682e+00 -1.15337101e+00 -4.10790356e-01 -1.47363299e+00
 -1.73905925e+03]"
DecisionTreeRegressor,7,5,r2_score,no,"[-6.62726126e+01 -8.29843484e-01 -6.22093885e-01 -1.14979781e+00
 -2.27757565e+03]"
DecisionTreeRegressor,7,5,mae,yes,[-0.11040216 -1.05873344 -0.3017131  -2.08843135 -1.07462152]
DecisionTreeRegressor,7,5,mae,no,[-0.38581871 -0.8971059  -0.66292537 -1.85563298 -1.50863553]
DecisionTreeRegressor,7,5,mse,yes,"[5.54712682e+00 1.15337101e+00 4.10790356e-01 1.47363299e+00
 1.73905925e+03]"
DecisionTreeRegressor,7,5,mse,no,"[6.62726126e+01 8.29843484e-01 6.22093885e-01 1.14979781e+00
 2.27757565e+03]"
DecisionTreeRegressor,8,5,r2_score,yes,"[-1.08375602e+01 -1.15816972e+00 -4.57000534e-01 -1.48814454e+00
 -1.74183900e+03]"
DecisionTreeRegressor,8,5,r2_score,no,"[-3.85894150e+01 -8.38241005e-01 -5.99996275e-01 -1.16730710e+00
 -2.27740622e+03]"
DecisionTreeRegressor,8,5,mae,yes,[-0.14046315 -1.06040422 -0.30826569 -2.09400934 -1.10442149]
DecisionTreeRegressor,8,5,mae,no,[-0.27951707 -0.87865425 -0.66389288 -1.91979008 -1.50374639]
DecisionTreeRegressor,8,5,mse,yes,"[1.08375602e+01 1.15816972e+00 4.57000534e-01 1.48814454e+00
 1.74183900e+03]"
DecisionTreeRegressor,8,5,mse,no,"[3.85894150e+01 8.38241005e-01 5.99996275e-01 1.16730710e+00
 2.27740622e+03]"
DecisionTreeRegressor,9,5,r2_score,yes,"[-1.09624273e+01 -1.13449413e+00  1.76774874e-01 -1.42037497e+00
 -6.76081146e+02]"
DecisionTreeRegressor,9,5,r2_score,no,[-35.73554963  -0.81411963  -0.41292774  -1.0152185   -0.92476454]
DecisionTreeRegressor,9,5,mae,yes,[-0.1417032  -1.05546149 -0.24129307 -2.0114645  -0.62612085]
DecisionTreeRegressor,9,5,mae,no,[-0.25880404 -0.87835081 -0.73301926 -1.73360198 -0.04902312]
DecisionTreeRegressor,9,5,mse,yes,"[ 1.09624273e+01  1.13449413e+00 -1.76774874e-01  1.42037497e+00
  6.76081146e+02]"
DecisionTreeRegressor,9,5,mse,no,[35.73554963  0.81411963  0.41292774  1.0152185   0.92476454]
DecisionTreeRegressor,10,5,r2_score,yes,[ -11.76000892   -0.88372287   -1.05024117   -0.83140811 -710.11772817]
DecisionTreeRegressor,10,5,r2_score,no,[-46.24858613  -0.83015234  -0.37652194  -1.48580802  -0.85259387]
DecisionTreeRegressor,10,5,mae,yes,[-0.14519268 -1.00261865 -0.43442708 -1.60566462 -0.65191149]
DecisionTreeRegressor,10,5,mae,no,[-0.30317273 -0.89796463 -0.54693421 -2.25978292 -0.04889143]
DecisionTreeRegressor,10,5,mse,yes,[ 11.76000892   0.88372287   1.05024117   0.83140811 710.11772817]
DecisionTreeRegressor,10,5,mse,no,[46.24858613  0.83015234  0.37652194  1.48580802  0.85259387]
DecisionTreeRegressor,11,5,r2_score,yes,"[-1.14185151e+01 -9.90774874e-01 -2.22951539e+00 -6.27724995e-01
 -1.13825671e+03]"
DecisionTreeRegressor,11,5,r2_score,no,[-33.9540317   -0.7865607   -0.42178633  -1.4587375   -0.89821234]
DecisionTreeRegressor,11,5,mae,yes,[-0.14106359 -1.02630982 -0.68444596 -1.41824563 -0.86036759]
DecisionTreeRegressor,11,5,mae,no,[-0.25564385 -0.88496891 -0.52764099 -2.25578115 -0.05020246]
DecisionTreeRegressor,11,5,mse,yes,"[1.14185151e+01 9.90774874e-01 2.22951539e+00 6.27724995e-01
 1.13825671e+03]"
DecisionTreeRegressor,11,5,mse,no,[33.9540317   0.7865607   0.42178633  1.4587375   0.89821234]
DecisionTreeRegressor,12,5,r2_score,yes,"[-2.52353950e+01 -9.80930812e-01 -2.18715637e+00 -6.15195674e-01
 -6.90540331e+02]"
DecisionTreeRegressor,12,5,r2_score,no,"[-4.87674987e+01 -7.85498915e-01 -4.11664978e-01 -1.48205813e+00
 -2.18469872e+03]"
DecisionTreeRegressor,12,5,mae,yes,[-0.23383113 -1.0255484  -0.64791936 -1.41082283 -0.59734567]
DecisionTreeRegressor,12,5,mae,no,[-0.30900077 -0.88524943 -0.52912377 -2.26699069 -1.40306385]
DecisionTreeRegressor,12,5,mse,yes,"[2.52353950e+01 9.80930812e-01 2.18715637e+00 6.15195674e-01
 6.90540331e+02]"
DecisionTreeRegressor,12,5,mse,no,"[4.87674987e+01 7.85498915e-01 4.11664978e-01 1.48205813e+00
 2.18469872e+03]"
DecisionTreeRegressor,13,5,r2_score,yes,"[-2.31656289e+01 -9.74937029e-01 -2.18130873e+00 -7.82446067e-01
 -1.36090410e+03]"
DecisionTreeRegressor,13,5,r2_score,no,[-38.54993611  -0.73996822  -0.40765749  -1.45353388  -1.15214241]
DecisionTreeRegressor,13,5,mae,yes,[-0.2471017  -1.02161946 -0.66045458 -1.64220639 -0.97160511]
DecisionTreeRegressor,13,5,mae,no,[-0.2759046  -0.8760093  -0.52744635 -2.25665708 -0.05517749]
DecisionTreeRegressor,13,5,mse,yes,"[2.31656289e+01 9.74937029e-01 2.18130873e+00 7.82446067e-01
 1.36090410e+03]"
DecisionTreeRegressor,13,5,mse,no,[38.54993611  0.73996822  0.40765749  1.45353388  1.15214241]
DecisionTreeRegressor,14,5,r2_score,yes,[ -23.70247103   -0.96475011   -1.50982014   -0.89883111 -690.12153873]
DecisionTreeRegressor,14,5,r2_score,no,"[-4.01369802e+01 -8.35266603e-01 -4.14464164e-01 -1.46980005e+00
 -2.18470303e+03]"
DecisionTreeRegressor,14,5,mae,yes,[-0.24172388 -1.01933954 -0.50818289 -1.64488011 -0.58951824]
DecisionTreeRegressor,14,5,mae,no,[-0.28385664 -0.89379112 -0.5300455  -2.26383623 -1.40396841]
DecisionTreeRegressor,14,5,mse,yes,[ 23.70247103   0.96475011   1.50982014   0.89883111 690.12153873]
DecisionTreeRegressor,14,5,mse,no,"[4.01369802e+01 8.35266603e-01 4.14464164e-01 1.46980005e+00
 2.18470303e+03]"
DecisionTreeRegressor,15,5,r2_score,yes,[ -24.2801955    -0.95682399   -1.86088607   -0.90576281 -242.01481196]
DecisionTreeRegressor,15,5,r2_score,no,[-40.63377729  -0.72100123  -0.41142406  -1.04908824   0.13019014]
DecisionTreeRegressor,15,5,mae,yes,[-0.25172682 -1.01716838 -0.57598223 -1.64603747 -0.24506538]
DecisionTreeRegressor,15,5,mae,no,[-0.28670765 -0.84927932 -0.52799595 -1.91632348 -0.03736703]
DecisionTreeRegressor,15,5,mse,yes,[ 24.2801955    0.95682399   1.86088607   0.90576281 242.01481196]
DecisionTreeRegressor,15,5,mse,no,[40.63377729  0.72100123  0.41142406  1.04908824 -0.13019014]
RandomForestRegressor,2,2,r2_score,yes,[-0.42859882 -0.11058339]
RandomForestRegressor,2,2,r2_score,no,[-0.33868637 -0.28551563]
RandomForestRegressor,2,2,mae,yes,[-0.62682058 -0.75603644]
RandomForestRegressor,2,2,mae,no,[-0.55081557 -1.11867543]
RandomForestRegressor,2,2,mse,yes,[0.42859882 0.11058339]
RandomForestRegressor,2,2,mse,no,[0.33868637 0.28551563]
RandomForestRegressor,3,2,r2_score,yes,[-0.44151296 -0.1714232 ]
RandomForestRegressor,3,2,r2_score,no,[-0.35087853 -0.32695627]
RandomForestRegressor,3,2,mae,yes,[-0.63712661 -0.97445852]
RandomForestRegressor,3,2,mae,no,[-0.56623664 -1.20676602]
RandomForestRegressor,3,2,mse,yes,[0.44151296 0.1714232 ]
RandomForestRegressor,3,2,mse,no,[0.35087853 0.32695627]
RandomForestRegressor,4,2,r2_score,yes,[-0.43786458 -0.18115077]
RandomForestRegressor,4,2,r2_score,no,[-0.35094259 -0.23925505]
RandomForestRegressor,4,2,mae,yes,[-0.64892972 -0.95269293]
RandomForestRegressor,4,2,mae,no,[-0.57405502 -0.99521417]
RandomForestRegressor,4,2,mse,yes,[0.43786458 0.18115077]
RandomForestRegressor,4,2,mse,no,[0.35094259 0.23925505]
RandomForestRegressor,5,2,r2_score,yes,[-0.42780351 -0.25029256]
RandomForestRegressor,5,2,r2_score,no,[-0.35430733 -0.34965005]
RandomForestRegressor,5,2,mae,yes,[-0.65410654 -0.97710636]
RandomForestRegressor,5,2,mae,no,[-0.58948972 -1.11352689]
RandomForestRegressor,5,2,mse,yes,[0.42780351 0.25029256]
RandomForestRegressor,5,2,mse,no,[0.35430733 0.34965005]
RandomForestRegressor,6,2,r2_score,yes,[-0.40942215 -0.1955171 ]
RandomForestRegressor,6,2,r2_score,no,[-0.34380424 -0.26071323]
RandomForestRegressor,6,2,mae,yes,[-0.62574625 -0.94555585]
RandomForestRegressor,6,2,mae,no,[-0.57688347 -1.03328833]
RandomForestRegressor,6,2,mse,yes,[0.40942215 0.1955171 ]
RandomForestRegressor,6,2,mse,no,[0.34380424 0.26071323]
RandomForestRegressor,7,2,r2_score,yes,[-0.4083506  -0.20164967]
RandomForestRegressor,7,2,r2_score,no,[-0.33720124 -0.25983592]
RandomForestRegressor,7,2,mae,yes,[-0.62814117 -0.97819733]
RandomForestRegressor,7,2,mae,no,[-0.56441836 -1.02574387]
RandomForestRegressor,7,2,mse,yes,[0.4083506  0.20164967]
RandomForestRegressor,7,2,mse,no,[0.33720124 0.25983592]
RandomForestRegressor,8,2,r2_score,yes,[-0.39777744 -0.18993074]
RandomForestRegressor,8,2,r2_score,no,[-0.3359633  -0.22091811]
RandomForestRegressor,8,2,mae,yes,[-0.62274504 -1.00186664]
RandomForestRegressor,8,2,mae,no,[-0.56545234 -1.00621245]
RandomForestRegressor,8,2,mse,yes,[0.39777744 0.18993074]
RandomForestRegressor,8,2,mse,no,[0.3359633  0.22091811]
RandomForestRegressor,9,2,r2_score,yes,[-0.39086951 -0.15777527]
RandomForestRegressor,9,2,r2_score,no,[-0.31837471 -0.20473551]
RandomForestRegressor,9,2,mae,yes,[-0.62236338 -0.90869817]
RandomForestRegressor,9,2,mae,no,[-0.56065666 -0.99294477]
RandomForestRegressor,9,2,mse,yes,[0.39086951 0.15777527]
RandomForestRegressor,9,2,mse,no,[0.31837471 0.20473551]
RandomForestRegressor,10,2,r2_score,yes,[-0.30950741 -0.38162478]
RandomForestRegressor,10,2,r2_score,no,[-0.27106326 -0.37712497]
RandomForestRegressor,10,2,mae,yes,[-0.60917821 -1.18583535]
RandomForestRegressor,10,2,mae,no,[-0.53192637 -1.20768173]
RandomForestRegressor,10,2,mse,yes,[0.30950741 0.38162478]
RandomForestRegressor,10,2,mse,no,[0.27106326 0.37712497]
RandomForestRegressor,11,2,r2_score,yes,[-0.33314855 -0.41338587]
RandomForestRegressor,11,2,r2_score,no,[-0.28813044 -0.38308054]
RandomForestRegressor,11,2,mae,yes,[-0.60943993 -1.22951155]
RandomForestRegressor,11,2,mae,no,[-0.53233567 -1.22999614]
RandomForestRegressor,11,2,mse,yes,[0.33314855 0.41338587]
RandomForestRegressor,11,2,mse,no,[0.28813044 0.38308054]
RandomForestRegressor,12,2,r2_score,yes,[-0.32713135 -0.37080265]
RandomForestRegressor,12,2,r2_score,no,[-0.28067841 -0.37355441]
RandomForestRegressor,12,2,mae,yes,[-0.60693852 -1.17997908]
RandomForestRegressor,12,2,mae,no,[-0.53368172 -1.23630957]
RandomForestRegressor,12,2,mse,yes,[0.32713135 0.37080265]
RandomForestRegressor,12,2,mse,no,[0.28067841 0.37355441]
RandomForestRegressor,13,2,r2_score,yes,[-0.32443317 -0.36627373]
RandomForestRegressor,13,2,r2_score,no,[-0.28312393 -0.36753628]
RandomForestRegressor,13,2,mae,yes,[-0.60887751 -1.18913395]
RandomForestRegressor,13,2,mae,no,[-0.53673868 -1.23032969]
RandomForestRegressor,13,2,mse,yes,[0.32443317 0.36627373]
RandomForestRegressor,13,2,mse,no,[0.28312393 0.36753628]
RandomForestRegressor,14,2,r2_score,yes,[-0.32800497 -0.39962614]
RandomForestRegressor,14,2,r2_score,no,[-0.28293506 -0.35517802]
RandomForestRegressor,14,2,mae,yes,[-0.60806107 -1.21948243]
RandomForestRegressor,14,2,mae,no,[-0.53674167 -1.22161252]
RandomForestRegressor,14,2,mse,yes,[0.32800497 0.39962614]
RandomForestRegressor,14,2,mse,no,[0.28293506 0.35517802]
RandomForestRegressor,15,2,r2_score,yes,[-0.32738262 -0.38559587]
RandomForestRegressor,15,2,r2_score,no,[-0.28497589 -0.35607759]
RandomForestRegressor,15,2,mae,yes,[-0.60829657 -1.20363777]
RandomForestRegressor,15,2,mae,no,[-0.53365743 -1.21088896]
RandomForestRegressor,15,2,mse,yes,[0.32738262 0.38559587]
RandomForestRegressor,15,2,mse,no,[0.28497589 0.35607759]
RandomForestRegressor,2,3,r2_score,yes,[  -0.53167909   -0.27007884 -154.5734565 ]
RandomForestRegressor,2,3,r2_score,no,[-0.33599412 -0.41983663 -1.93454504]
RandomForestRegressor,2,3,mae,yes,[-0.75058914 -1.0793174  -0.22955158]
RandomForestRegressor,2,3,mae,no,[-0.61000312 -1.36630481 -0.73859403]
RandomForestRegressor,2,3,mse,yes,[  0.53167909   0.27007884 154.5734565 ]
RandomForestRegressor,2,3,mse,no,[0.33599412 0.41983663 1.93454504]
RandomForestRegressor,3,3,r2_score,yes,[  -0.52670451   -0.27369415 -226.78212821]
RandomForestRegressor,3,3,r2_score,no,[-0.35692602 -0.378565   -1.96649146]
RandomForestRegressor,3,3,mae,yes,[-0.76170579 -1.10327689 -0.43797785]
RandomForestRegressor,3,3,mae,no,[-0.62802592 -1.35367216 -0.87145816]
RandomForestRegressor,3,3,mse,yes,[  0.52670451   0.27369415 226.78212821]
RandomForestRegressor,3,3,mse,no,[0.35692602 0.378565   1.96649146]
RandomForestRegressor,4,3,r2_score,yes,[-5.30984105e-01 -2.75863048e-01 -2.98215280e+02]
RandomForestRegressor,4,3,r2_score,no,[-0.34645922 -0.37686988 -1.80764673]
RandomForestRegressor,4,3,mae,yes,[-0.76706739 -1.10169471 -0.60891509]
RandomForestRegressor,4,3,mae,no,[-0.62282262 -1.34911184 -0.85966971]
RandomForestRegressor,4,3,mse,yes,[5.30984105e-01 2.75863048e-01 2.98215280e+02]
RandomForestRegressor,4,3,mse,no,[0.34645922 0.37686988 1.80764673]
RandomForestRegressor,5,3,r2_score,yes,[-5.32748073e-01 -2.98044441e-01 -3.38064419e+02]
RandomForestRegressor,5,3,r2_score,no,[-0.31833804 -0.42238704 -2.37101509]
RandomForestRegressor,5,3,mae,yes,[-0.76247212 -1.14078328 -0.60709992]
RandomForestRegressor,5,3,mae,no,[-0.6207129  -1.35317148 -0.97672919]
RandomForestRegressor,5,3,mse,yes,[5.32748073e-01 2.98044441e-01 3.38064419e+02]
RandomForestRegressor,5,3,mse,no,[0.31833804 0.42238704 2.37101509]
RandomForestRegressor,6,3,r2_score,yes,[-5.07545414e-01 -2.76725867e-01 -4.61455120e+02]
RandomForestRegressor,6,3,r2_score,no,[-0.28700904 -0.39755025 -1.48106637]
RandomForestRegressor,6,3,mae,yes,[-0.73464166 -1.1382615  -0.83928511]
RandomForestRegressor,6,3,mae,no,[-0.61125973 -1.32547606 -0.8788996 ]
RandomForestRegressor,6,3,mse,yes,[5.07545414e-01 2.76725867e-01 4.61455120e+02]
RandomForestRegressor,6,3,mse,no,[0.28700904 0.39755025 1.48106637]
RandomForestRegressor,7,3,r2_score,yes,[-5.07642582e-01 -2.70123561e-01 -5.36573878e+02]
RandomForestRegressor,7,3,r2_score,no,[-0.28430171 -0.40033998 -1.49078884]
RandomForestRegressor,7,3,mae,yes,[-0.73770456 -1.13498789 -0.91632539]
RandomForestRegressor,7,3,mae,no,[-0.61008192 -1.34459908 -0.86504941]
